timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
5.6,0,0,0,0,0,0,0,0,0,0,0,0.13,0.082,0.007,2,1.7,0,0.01,0.21,1.6,0,0,1.61,1.13,0.05,0,0,0,1.49,1.94,0.65
5.64,0,0,0,0,0,0,0,0,0,0,0,0.124,0.083,0.012,1.92,1.56,0,0.01,0.26,1.64,0,0,1.67,1.04,0,0,0,0,1.71,2.03,0.6
5.68,0,0,0,0,0,0,0,0,0,0,0,0.128,0.079,0.017,1.85,1.51,0,0.01,0.32,1.76,0,0,1.72,1.04,0,0,0,0,1.88,1.99,0.58
5.72,0,0,0,0,0,0,0,0,0,0,0,0.122,0.078,0.024,1.72,1.47,0,0,0.42,1.88,0,0,1.73,1.03,0,0,0,0,2.19,2.09,0.54
5.76,0,0,0,0,0,0,0,0,0,0,0,0.116,0.072,0.037,1.66,1.45,0,0.05,0.5,1.86,0,0,1.72,1.13,0,0,0,0,2.45,2.21,0.44
5.8,0,0,0,0,0,0,0,0,0,0,0,0.111,0.063,0.048,1.57,1.19,0,0.05,0.57,1.79,0,0,1.73,1.27,0,0,0,0,2.84,2.35,0.44
5.84,0,0,0,0,0,0,0,0,0,0,0,0.11,0.05,0.059,1.55,1.05,0,0.05,0.58,1.62,0,0,1.79,1.36,0,0,0,0,3.05,2.11,0.36
5.88,0,0,0,0,0,0,0,0,0,0,0,0.091,0.037,0.07,1.49,0.97,0,0.01,0.63,1.56,0,0,1.94,1.34,0,0,0,0,3.36,2.03,0.28
5.92,0,0,0,0,0,0,0,0,0,0,0,0.089,0.028,0.077,1.41,0.98,0,0.05,0.66,1.55,0,0,2.04,1.39,0,0,0,0,3.63,1.81,0.18
5.96,0,0,0,0,0,0,0,0,0,0,0,0.09,0.013,0.077,1.48,1.04,0,0.09,0.65,1.51,0,0,2.12,1.16,0,0,0,0,3.8,2.18,0.24
6,0,0,0,0,0,0,0,0,0,0,0,0.09,-0.008,0.079,1.59,1.05,0,0.18,0.59,1.33,0,0,2.14,0.78,0,0.04,0,0,3.77,2.29,0.27
6.04,0,0,0,0,0,0,0,0,0,0,0,0.102,-0.041,0.086,1.79,1.1,0,0.14,0.48,1.22,0,0,2.2,0.51,0,0.06,0,0,3.8,2.7,0.3
6.08,0,0,0,0,0,0,0,0,0,0,0,0.115,-0.084,0.089,2.15,1.32,0,0.09,0.33,0.99,0,0,2.19,0.55,0,0.06,0,0,3.86,2.4,0.26
6.12,0,0,0,0,0,0,0,0,0,0,0,0.12,-0.135,0.09,2.36,1.43,0,0,0.17,0.95,0,0,2.17,0.78,0.03,0.02,0,0,4.03,2.15,0.22
6.16,0,0,0,0,0,0,0,0,0,0,0,0.117,-0.142,0.093,2.8,1.61,0,0.01,0.05,0.77,0,0,2.1,0.54,0.59,0,0,0,3.58,1.46,0.12
6.2,0,0,0,0,0,0,0,0,0,0,0,0.125,-0.217,0.097,2.84,1.3,0,0.17,0,0.63,0,0,2.33,0.28,0.59,0,0.06,0,3.92,1.43,0.03
6.24,0,0,0,0,0,0,0,0,0,0,0,0.157,-0.332,0.123,2.71,0.89,0,0.24,0,0.56,0,0,2.47,0,0.56,0.42,0.06,0,3.57,1.75,0.13
6.28,0,0,0,0,0,0,0,0,0,0,0,0.159,-0.493,0.154,2.26,0.47,0.15,0.23,0.09,0.47,0.09,0,2.56,0.16,0.14,0.86,0.22,0,3.49,2.06,1
6.32,0,0,0,0,0,0,0,0,0,0,0,0.171,-0.55,0.187,1.83,0.19,0.31,0.07,0.2,0.56,0.1,0,2.35,0.26,0.48,1.68,0.48,0,2.66,2.15,1.74
6.36,0,0,0,0,0,0,0,0,0,0,0,0.165,-0.539,0.197,1.63,0.14,0.48,0,0.32,0.58,0.14,0,2.25,0.3,0.9,2.16,1.07,0,2.52,2.04,2.41
6.4,0,0,0,0,0,0,0,0,0,0,0,0.174,-0.54,0.207,1.56,0,0.47,0,0.39,0.89,0.05,0,2.31,0.24,0.92,2.53,1.1,0,2.37,2.21,2.07
6.44,0,0,0,0,0,0,0,0,0,0,0,0.17,-0.523,0.211,1.7,0,0.37,0,0.41,0.7,0.04,0,2.53,0.21,0.65,2.69,0.91,0,2.79,2.7,2.17
6.48,0,0,0,0,0,0,0,0,0,0,0,0.178,-0.483,0.225,1.93,0,0.43,0,0.45,0.6,0,0,2.7,0.17,0.23,2.42,0.31,0,3.03,2.99,2.27
6.52,0,0,0,0,0,0,0,0,0,0,0,0.224,-0.451,0.243,2.01,0,0.54,0,0.52,0.66,0,0,2.96,0.08,0.08,2.17,0.5,0,4.01,2.75,2.29
6.56,0,0,0,0,0,0,0,0,0,0,0,0.267,-0.444,0.249,2.07,0,0.64,0,0.56,1.21,0,0,3.05,0.06,0,1.58,0.57,0,4.22,1.87,1.76
6.6,0,0,0,0,0,0,0,0,0,0,0,0.268,-0.444,0.236,2.1,0,0.56,0,0.56,1.64,0,0,3.22,0.06,0,1.47,1.12,0,4.74,1.15,1.19
6.64,0,0,0,0,0,0,0,0,0,0,0,0.266,-0.448,0.235,2.25,0,0.39,0,0.39,1.74,0,0,3.14,0.06,0.6,1.37,1.83,0,4.74,0.86,0.89
6.68,0,0,0,0,0,0,0,0,0,0,0,0.262,-0.425,0.21,2.39,0.07,0.22,0,0.23,1.7,0.06,0.04,2.93,0,0.61,0.99,1.64,0,3.61,0.62,0.71
6.72,0,0,0,0,0,0,0,0,0,0,0,0.249,-0.411,0.186,2.62,0.4,0.07,0,0.07,1.85,0.07,0.06,2.63,0,0.67,0.45,1.09,0,2.19,0.27,0.41
6.76,0,0,0,0,0,0,0,0,0,0,0,0.249,-0.4,0.168,2.75,0.72,0,0,0,1.82,0.09,0.19,2.36,0,0.07,0,0,0,0.69,0,0.16
6.8,0,0,0,0,0,0,0,0,0,0,0,0.257,-0.382,0.156,2.76,0.99,0,0,0.02,1.9,0.04,0.29,2.32,0.03,0.18,0,0,0,0.71,0.03,0.01
6.84,0,0,0,0,0,0,0,0,0,0,0,0.265,-0.374,0.148,2.71,0.95,0,0,0.03,1.82,0.03,0.42,2.3,0.07,0.15,0,0,0,0.78,0.03,0
6.88,0,0,0,0,0,0,0,0,0,0,0,0.264,-0.379,0.149,2.72,0.84,0,0,0.12,1.86,0.05,0.34,2.31,0.2,0.15,0,0,0,0.81,0.04,0
6.92,0,0,0,0,0,0,0,0,0,0,0,0.273,-0.357,0.139,2.74,0.67,0,0.09,0.25,1.8,0.05,0.2,2.26,0.17,1.51,0.34,0.27,0,1.44,0.33,0
6.96,0,0,0,0,0,0,0,0,0,0,0,0.276,-0.355,0.137,2.68,0.55,0,0.09,0.37,1.72,0.05,0.05,2.47,0.27,1.49,0.97,0.55,0,2.29,0.99,0
0,0,0,0,0,0,0,0,0,0,0,0,0.289,-0.346,0.14,2.63,0.54,0,0.1,0.45,1.8,0,0,2.66,0.13,1.49,1.47,0.55,0,2.67,2.09,0
7.04,0,0,0,0,0,0,0,0,0,0,0,0.283,-0.341,0.139,2.62,0.66,0,0.01,0.41,1.82,0,0,2.95,0.13,0,2.06,0.72,0,2.1,2.33,0
7.08,0,0,0,0,0,0,0,0,0,0,0,0.261,-0.325,0.13,2.64,0.79,0,0.02,0.39,1.75,0,0,2.99,0,0,2.26,0.89,0,1.38,2.31,0
7.12,0,0,0,0,0,0,0,0,0,0,0,0.26,-0.324,0.129,2.72,0.82,0,0.01,0.24,1.55,0,0,3.04,0,0,2.84,1.41,0,0.95,1.56,0
7.16,0,0,0,0,0,0,0,0,0,0,0,0.239,-0.327,0.128,2.69,0.74,0,0.01,0.17,1.57,0,0,3,0,0,2.9,1.48,0,0.85,1.33,0
7.2,0,0,0,0,0,0,0,0,0,0,0,0.238,-0.326,0.13,2.6,0.64,0,0.03,0.09,1.68,0,0,3.02,0,0,2.99,1.91,0,1.01,0.86,0
7.24,0,0,0,0,0,0,0,0,0,0,0,0.241,-0.326,0.132,2.51,0.64,0,0.18,0.11,1.8,0,0,3.04,0.27,0,2.55,2.11,0,1.71,0.56,0
7.28,0,0,0,0,0,0,0,0,0,0,0,0.264,-0.331,0.143,2.53,0.7,0,0.34,0.16,1.88,0,0,3.11,0.53,0.1,2.11,2.77,0,2.67,0.24,0
7.32,0,0,0,0,0,0,0,0,0,0,0,0.27,-0.322,0.144,2.66,0.8,0,0.48,0.19,1.97,0,0,3.12,0.81,0.23,1.72,3.09,0,3.47,0.06,0
7.36,0,0,0,0,0,0,0,0,0,0,0,0.27,-0.323,0.143,2.78,0.97,0,0.43,0.16,2.04,0,0,2.94,0.87,0.27,1.1,2.37,0,2.64,0,0
7.4,0,0,0,0,0,0,0,0,0,0,0,0.244,-0.278,0.134,2.81,1.19,0,0.32,0.11,2.13,0,0,2.77,0.98,0.29,0.54,1.2,0,1.36,0,0
7.44,0,0,0,0,0,0,0,0,0,0,0,0.228,-0.233,0.131,2.76,1.33,0,0.14,0.05,2.02,0,0,2.57,1.11,0.21,0,0,0,0.01,0,0
7.48,0,0,0,0,0,0,0,0,0,0,0,0.192,-0.182,0.122,2.75,1.58,0,0.1,0.04,1.83,0,0,2.55,1.11,0.16,0,0,0,0,0,0
7.52,0,0,0,0,0,0,0,0,0,0,0,0.17,-0.129,0.116,3.03,1.97,0,0.13,0.01,1.54,0,0,2.38,1.16,0.04,0,0,0,0,0,0
7.56,0,0,0,0,0,0,0,0,0,0,0,0.135,-0.104,0.115,3.3,2.3,0,0.22,0.01,1.43,0,0,2.26,1.14,0,0,0,0,0,0,0
7.6,0,0,0,0,0,0,0,0,0,0,0,0.137,-0.106,0.117,3.47,2.52,0,0.18,0,1.37,0,0,2.1,1.11,0,0,0,0,0,0,0
7.64,0,0,0,0,0,0,0,0,0,0,0,0.104,-0.103,0.124,3.34,2.47,0,0.26,0,1.29,0,0,1.89,1.02,0,0,0,0,0,0,0
7.68,0,0,0,0,0,0,0,0,0,0,0,0.091,-0.129,0.127,3.26,2.5,0,0.36,0,1.22,0,0,1.67,0.95,0.03,0.24,0,0,0,0,0
7.72,0,0,0,0,0,0,0,0,0,0,0,0.077,-0.166,0.129,3.14,2.31,0,0.5,0,1.22,0,0,1.49,0.98,0.11,0.62,0,0,0,0,0
7.76,0,0,0,0,0,0,0,0,0,0,0,0.077,-0.195,0.126,3.12,2.16,0,0.57,0,1.18,0.01,0,1.5,0.91,0.22,1.03,0,0.02,0,0,0
7.8,0,0,0,0,0,0,0,0,0,0,0,0.089,-0.206,0.12,3.05,1.94,0,0.55,0,1.15,0.04,0,1.5,0.84,0.29,1.18,0,0.03,0,0,0
7.84,0,0,0,0,0,0,0,0,0,0,0,0.092,-0.206,0.12,3.11,1.92,0,0.56,0,1.35,0.04,0,1.53,0.83,0.26,1.23,0,0.08,0,0,0
7.88,0,0,0,0,0,0,0,0,0,0,0,0.105,-0.214,0.117,3.03,1.76,0,0.45,0,1.52,0.03,0,1.54,0.87,0.15,1.28,0,0.1,0,0,0
7.92,0,0,0,0,0,0,0,0,0,0,0,0.112,-0.219,0.118,2.82,1.57,0,0.46,0,1.65,0,0,1.64,0.91,0.12,1.24,0,0.24,0,0.05,0
7.96,0,0,0,0,0,0,0,0,0,0,0,0.13,-0.228,0.13,2.37,1.18,0,0.35,0.05,1.66,0,0,2.07,0.64,0.08,1.55,0,0.19,0.1,0.81,0
8,0,0,0,0,0,0,0,0,0,0,0,0.126,-0.258,0.15,1.79,0.66,0,0.23,0.13,1.62,0,0,2.38,0.35,0.08,1.77,0.27,0.15,0.68,1.95,0
8.04,0,0,0,0,0,0,0,0,0,0,0,0.214,-0.32,0.181,1.41,0.27,0,0.14,0.27,1.64,0,0,2.63,0.05,0,1.93,0.5,0,1.26,3.02,0
8.08,0,0,0,0,0,0,0,0,0,0,0,0.232,-0.336,0.17,1.29,0,0,0.12,0.37,1.53,0,0,2.61,0,0,1.67,0.72,0,1.97,3.08,0
8.12,0,0,0,0,0,0,0,0,0,0,0,0.251,-0.411,0.188,1.35,0,0,0.12,0.47,1.45,0,0.04,2.75,0,0,1.5,0.48,0,2.12,2.55,0
8.16,0,0,0,0,0,0,0,0,0,0,0,0.261,-0.445,0.193,1.37,0,0.08,0.05,0.49,1.51,0,0.19,2.88,0,0,1.54,0.25,0,2.36,2.05,0
8.2,0,0,0,0,0,0,0,0,0,0,0,0.267,-0.436,0.182,1.28,0,0.08,0.1,0.5,1.56,0,0.25,3,0,0,1.54,0.03,0,2.23,1.97,0
8.24,0,0,0,0,0,0,0,0,0,0,0,0.248,-0.382,0.161,1.35,0,0.08,0.15,0.52,1.58,0,0.2,3.1,0,0,1.63,0,0,2.05,1.94,0
8.28,0,0,0,0,0,0,0,0,0,0,0,0.214,-0.308,0.138,1.45,0,0,0.27,0.57,1.38,0,0.06,3.18,0.01,0,1.6,0,0,1.99,2.24,0
8.32,0,0,0,0,0,0,0,0,0,0,0,0.216,-0.296,0.128,1.7,0.25,0,0.31,0.61,1.21,0,0,3.25,0.25,0,1.86,0.43,0,2.33,2.17,0
8.36,0,0,0,0,0,0,0,0,0,0,0,0.182,-0.226,0.132,1.91,0.59,0,0.26,0.55,1.07,0,0.15,3.23,0.91,0.24,1.27,0.43,0,2.01,1.59,0.14
8.4,0,0,0,0,0,0,0,0,0,0,0,0.183,-0.211,0.162,2.1,0.96,0,0.13,0.44,0.93,0,0.15,3.17,1.39,0.5,0.72,0.43,0,1.44,0.66,1.14
8.44,0,0,0,0,0,0,0,0,0,0,0,0.186,-0.245,0.181,2.02,0.71,0,0.05,0.41,0.78,0,0.26,3.11,1.2,0.5,0.44,0.34,0,0.53,0.06,1.85
8.48,0,0,0,0,0,0,0,0,0,0,0,0.203,-0.322,0.2,1.8,0.38,0,0.05,0.45,1.04,0.13,0.43,3.04,0.61,0.26,0.73,0.56,0,0.59,0.06,2.12
8.52,0,0,0,0,0,0,0,0,0,0,0,0.201,-0.384,0.2,1.55,0,0,0.05,0.51,1.36,0.23,0.7,2.96,0.22,0,0.99,0.65,0,0.64,0.06,1.51
8.56,0,0,0,0,0,0,0,0,0,0,0,0.199,-0.383,0.188,1.45,0,0,0,0.53,1.67,0.23,0.74,2.83,0.23,0.27,0.76,0.31,0,0.87,0.02,1.02
8.6,0,0,0,0,0,0,0,0,0,0,0,0.188,-0.401,0.177,1.49,0,0,0,0.5,1.59,0.1,0.56,2.77,0.23,0.27,0.64,0.1,0,0.83,0.2,0.81
8.64,0,0,0,0,0,0,0,0,0,0,0,0.172,-0.37,0.151,1.5,0,0,0,0.5,1.41,0,0.29,2.75,0.13,0.33,0.62,0.08,0,0.89,0.58,0.58
8.68,0,0,0,0,0,0,0,0,0,0,0,0.155,-0.333,0.13,1.48,0,0,0,0.5,1.24,0,0.13,2.77,0.08,0.05,0.59,0.07,0,0.62,1.01,0.65
8.72,0,0,0,0,0,0,0,0,0,0,0,0.151,-0.305,0.125,1.43,0,0,0,0.51,1,0,0,2.7,0,0.05,0.66,0.06,0,0.37,1.22,0.64
8.76,0,0,0,0,0,0,0,0,0,0,0,0.156,-0.312,0.123,1.43,0,0,0,0.47,0.86,0,0,2.65,0,0,0.6,0.01,0,0.09,1.28,0.66
8.8,0,0,0,0,0,0,0,0,0,0,0,0.157,-0.309,0.122,1.45,0,0,0,0.33,0.65,0.03,0.07,2.53,0.09,0,0.54,0.09,0,0.12,0.84,0.5
8.84,0,0,0,0,0,0,0,0,0,0,0,0.145,-0.35,0.128,1.32,0,0,0,0.18,0.66,0.1,0.24,2.44,0.19,0,0.61,0.14,0,0.2,0.45,0.5
8.88,0,0,0,0,0,0,0,0,0,0,0,0.143,-0.411,0.125,1.06,0.03,0,0,0.04,0.48,0.14,0.32,2.22,0.19,0.23,0.69,0.13,0,0.27,0.02,0.33
8.92,0,0,0,0,0,0,0,0,0,0,0,0.14,-0.457,0.122,0.63,0.03,0,0,0,0.44,0.25,0.34,1.94,0.14,0.43,1.03,0.05,0,0.37,0.19,0.21
8.96,0,0,0,0,0,0,0,0,0,0,0,0.157,-0.486,0.132,0.28,0.03,0,0,0,0.5,0.41,0.29,1.63,0.05,0.85,0.97,0,0,0.79,0.69,0.08
9,0,0,0,0,0,0,0,0,0,0,0,0.17,-0.499,0.135,0.07,0,0,0,0.03,0.66,0.61,0.38,1.43,0.05,1.03,0.98,0,0,1.24,1.16,0.12
9.04,0,0,0,0,0,0,0,0,0,0,0,0.17,-0.497,0.135,0,0,0,0,0.03,0.71,0.75,0.33,1.38,0,1.33,0.51,0,0,1.33,1.23,0.48
9.08,0,0,0,0,0,0,0,0,0,0,0,0.136,-0.435,0.105,0,0,0,0,0.13,0.9,0.68,0.22,1.56,0.04,0.91,0.47,0,0,0.83,1.22,0.84
9.12,0,0,0,0,0,0,0,0,0,0,0,0.103,-0.343,0.066,0,0,0,0,0.34,1.16,0.52,0.04,1.81,0.33,0.5,0.73,0,0,0.31,1.65,1.03
9.16,0,0,0,0,0,0,0,0,0,0,0,0.104,-0.263,0.052,0,0,0,0,0.54,1.43,0.24,0,2.1,0.5,0,1.46,0,0,0,2.27,1.29
9.2,0,0,0,0,0,0,0,0,0,0,0,0.115,-0.206,0.083,0,0,0,0,0.58,1.37,0.08,0,2.25,0.46,0,1.92,0,0,0,2.5,1.29
9.24,0,0,0,0,0,0,0,0,0,0,0,0.128,-0.223,0.106,0,0,0,0,0.46,1.31,0.02,0,2.32,0.26,0,1.97,0,0,0,2.04,1.47
9.28,0,0,0,0,0,0,0,0,0,0,0,0.144,-0.227,0.117,0,0,0,0,0.39,1.19,0.05,0,2.26,0.09,0,1.57,0,0,0,1.56,1.08
9.32,0,0,0,0,0,0,0,0,0,0,0,0.155,-0.282,0.123,0,0,0,0,0.41,1.29,0.21,0.06,2.14,0.09,0.14,0.91,0,0,0.26,1.22,0.95
9.36,0,0,0,0,0,0,0,0,0,0,0,0.159,-0.29,0.109,0,0,0,0,0.48,1.3,0.31,0.26,2.05,0,0.2,0.38,0,0,0.57,1.22,0.74
9.4,0,0,0,0,0,0,0,0,0,0,0,0.178,-0.282,0.104,0,0,0,0,0.56,1.35,0.36,0.44,2.07,0.15,0.52,0.08,0,0,0.85,1.31,0.86
9.44,0,0,0,0,0,0,0,0,0,0,0,0.192,-0.257,0.109,0,0,0,0,0.62,1.17,0.28,0.53,2.26,0.25,0.67,0.28,0.04,0,0.79,1.16,0.84
9.48,0,0,0,0,0,0,0,0,0,0,0,0.168,-0.233,0.144,0.04,0,0,0,0.67,1.13,0.25,0.47,2.43,0.34,0.78,0.41,0.15,0,0.62,0.88,0.77
9.52,0,0,0,0,0,0,0,0,0,0,0,0.166,-0.238,0.153,0.04,0,0,0,0.75,1.14,0.24,0.4,2.62,0.38,0.68,0.61,0.34,0,0.58,0.39,0.45
9.56,0,0,0,0,0,0,0,0,0,0,0,0.18,-0.234,0.171,0.04,0,0,0,0.77,1.11,0.28,0.58,2.71,0.49,0.69,0.84,0.44,0,0.4,0.25,0.82
9.6,0,0,0,0,0,0,0,0,0,0,0,0.178,-0.257,0.176,0.03,0,0,0,0.74,0.87,0.33,0.85,2.76,0.66,0.77,1.04,0.34,0,0.25,0.31,1.55
9.64,0,0,0,0,0,0,0,0,0,0,0,0.195,-0.256,0.163,0.03,0,0,0,0.76,1.03,0.39,0.98,2.77,0.75,0.69,1.22,0.3,0,0.01,0.49,1.91
9.68,0,0,0,0,0,0,0,0,0,0,0,0.189,-0.222,0.169,0.03,0,0,0,0.74,1.13,0.27,0.75,2.7,0.8,0.39,1.26,0.34,0,0,0.69,1.96
9.72,0,0,0,0,0,0,0,0,0,0,0,0.192,-0.201,0.195,0.01,0,0,0,0.75,1.43,0.13,0.48,2.63,0.79,0.26,1.31,0.67,0,0,0.68,1.71
9.76,0,0,0,0,0,0,0,0,0,0,0,0.192,-0.206,0.202,0.02,0,0,0,0.52,0.93,0,0.35,2.55,0.91,0.11,1.64,0.88,0,0,0.86,2.43
9.8,0,0,0,0,0,0,0,0,0,0,0,0.203,-0.194,0.206,0.02,0,0,0,0.46,0.82,0,0.39,2.56,1.07,0.11,1.97,1.11,0,0,0.94,2.49
9.84,0,0,0,0,0,0,0,0,0,0,0,0.21,-0.184,0.218,0.01,0,0,0,0.43,0.89,0,0.35,2.52,1.01,0,2.35,0.96,0.01,0,1,2.29
9.88,0,0,0,0,0,0,0,0,0,0,0,0.221,-0.179,0.228,0,0,0,0,0.56,1.39,0,0.31,2.5,0.65,0,2.26,0.99,0.01,0,0.87,1.32
9.92,0,0,0,0,0,0,0,0,0,0,0,0.244,-0.169,0.236,0,0,0,0,0.6,1.55,0,0.34,2.47,0.23,0,1.89,1.03,0.01,0,0.85,0.58
9.96,0,0,0,0,0,0,0,0,0,0,0,0.253,-0.167,0.24,0,0,0,0,0.61,1.59,0,0.39,2.51,0.04,0,1.52,1.26,0,0,0.94,0.15
10,0,0,0,0,0,0,0,0,0,0,0,0.253,-0.166,0.241,0,0,0,0,0.63,1.57,0,0.42,2.46,0.13,0,1.3,1.44,0,0.15,1.32,0.06
10.04,0,0,0,0,0,0,0,0,0,0,0,0.252,-0.151,0.241,0,0,0,0,0.68,1.62,0,0.43,2.44,0.27,0.07,1.19,1.39,0,0.35,1.63,0.09
10.08,0,0,0,0,0,0,0,0,0,0,0,0.272,-0.126,0.238,0,0,0,0,0.72,1.65,0,0.44,2.44,0.56,0.16,0.8,1.26,0,0.65,1.83,0.14
10.12,0,0,0,0,0,0,0,0,0,0,0,0.27,-0.115,0.229,0,0,0,0,0.74,1.56,0,0.44,2.52,0.72,0.32,0.56,0.94,0,0.58,1.61,0.1
10.16,0,0,0,0,0,0,0,0,0,0,0,0.254,-0.114,0.221,0,0,0,0,0.73,1.44,0,0.41,2.6,0.88,0.45,0.39,0.84,0,0.42,1.31,0.12
10.2,0,0,0,0,0,0,0,0,0,0,0,0.252,-0.111,0.214,0,0,0,0,0.75,1.42,0,0.39,2.67,0.83,0.56,0.45,0.88,0,0.12,1.06,0.07
10.24,0,0,0,0,0,0,0,0,0,0,0,0.25,-0.112,0.213,0,0,0,0,0.75,1.47,0,0.39,2.74,0.88,0.5,0.4,0.95,0,0.04,0.95,0.1
10.28,0,0,0,0,0,0,0,0,0,0,0,0.254,-0.11,0.207,0,0,0,0,0.77,1.65,0,0.39,2.76,0.91,0.42,0.4,0.98,0,0,0.85,0.07
10.32,0,0,0,0,0,0,0,0,0,0,0,0.26,-0.106,0.203,0,0,0,0,0.8,1.79,0,0.43,2.8,1.01,0.36,0.49,0.97,0,0,0.86,0.07
10.36,0,0,0,0,0,0,0,0,0,0,0,0.264,-0.104,0.2,0,0,0,0,0.83,1.98,0,0.54,2.83,0.96,0.42,0.57,0.87,0,0,0.84,0.02
10.4,0,0,0,0,0,0,0,0,0,0,0,0.269,-0.099,0.198,0,0,0,0,0.88,2.09,0,0.65,2.9,0.96,0.43,0.62,0.74,0,0.02,0.85,0.4
10.44,0,0,0,0,0,0,0,0,0,0,0,0.272,-0.095,0.19,0,0,0,0,0.89,2.08,0,0.68,2.93,0.93,0.4,0.57,0.56,0,0.03,0.74,0.81
10.48,0,0,0,0,0,0,0,0,0,0,0,0.273,-0.096,0.189,0,0,0,0,0.98,1.82,0,0.74,2.94,0.9,0.3,0.58,0.58,0,0.03,0.78,1.51
10.52,0,0,0,0,0,0,0,0,0,0,0,0.279,-0.082,0.183,0,0,0,0,0.96,1.7,0,0.71,2.95,0.92,0.21,0.64,0.53,0,0.01,0.96,1.72
10.56,0,0,0,0,0,0,0,0,0,0,0,0.292,-0.062,0.179,0,0,0,0,0.9,1.59,0,0.62,2.92,1,0.16,0.75,0.4,0,0,1.19,1.88
10.6,0,0,0,0,0,0,0,0,0,0,0,0.292,-0.04,0.17,0.07,0.13,0,0,0.71,1.8,0,0.36,2.72,1.31,0.14,0.75,0.17,0,0,1.08,1.96
10.64,0,0,0,0,0,0,0,0,0,0,0,0.291,0,0.16,0.07,0.23,0,0,0.54,1.62,0,0.17,2.36,1.5,0.12,0.68,0.01,0,0,0.64,2.13
10.68,0,0,0,0,0,0,0,0,0,0,0,0.268,0.035,0.151,0.07,0.3,0,0,0.45,1.46,0,0.06,2.06,1.7,0.11,0.58,0,0,0,0.19,2.32
10.72,0,0,0,0,0,0,0,0,0,0,0,0.27,0.031,0.153,0,0.26,0,0,0.44,1.07,0,0.07,1.83,1.56,0.07,0.46,0,0,0,0,2.41
10.76,0,0,0,0,0,0,0,0,0,0,0,0.273,0.104,0.145,0,0.16,0,0,0.5,1.05,0,0.09,1.77,1.27,0.05,0.44,0,0,0.14,0,2.45
10.8,0,0,0,0,0,0,0,0,0,0,0,0.264,0.154,0.148,0,0.28,0,0,0.52,0.76,0.02,0.15,1.71,0.92,0,0.43,0,0,0.37,0,2.32
10.84,0,0,0,0,0,0,0,0,0,0,0,0.243,0.198,0.147,0.03,0.54,0,0,0.52,0.61,0.06,0.31,1.75,0.71,0,0.47,0,0.07,0.66,0,1.96
10.88,0,0,0,0,0,0,0,0,0,0,0,0.23,0.222,0.148,0.03,0.79,0,0,0.45,0.29,0.16,0.46,1.72,0.62,0,0.42,0,0.07,0.92,0,1.55
10.92,0,0,0,0,0,0,0,0,0,0,0,0.227,0.249,0.148,0.03,0.88,0,0,0.38,0.26,0.24,0.55,1.68,0.54,0,0.29,0,0.1,1.08,0,1.34
10.96,0,0,0,0,0,0,0,0,0,0,0,0.226,0.25,0.149,0,0.71,0,0,0.32,0.19,0.34,0.61,1.66,0.5,0,0.2,0,0.06,1.21,0,1.35
11,0,0,0,0,0,0,0,0,0,0,0,0.224,0.265,0.149,0,0.51,0,0,0.29,0.16,0.37,0.66,1.72,0.67,0,0.17,0,0.09,1.06,0,1.52
11.04,0,0,0,0,0,0,0,0,0,0,0,0.229,0.277,0.156,0,0.25,0,0,0.3,0.17,0.37,0.66,1.78,0.83,0.09,0.11,0,0.14,0.91,0,1.67
11.08,0,0,0,0,0,0,0,0,0,0,0,0.218,0.269,0.157,0,0.06,0.03,0,0.44,0.35,0.28,0.74,1.79,0.78,0.11,0.1,0,0.15,1.05,0,1.46
